	MCT1_id	MCT1_name	MCT1_r_value	SIT4_id	SIT4_name	SIT4_r_value	PHO85_id	PHO85_name	PHO85_r_value	PHO84_id	PHO84_name	PHO84_r_value	PHO4_id	PHO4_name	PHO4_r_value	REG1_id	REG1_name	REG1_r_value	PHO80_id	PHO80_name	PHO80_r_value	PHO81_id	PHO81_name	PHO81_r_value	PHO89_id	PHO89_name	PHO89_r_value	PHO2_id	PHO2_name	PHO2_r_value	PHO87_id	PHO87_name	PHO87_r_value	PHO90_id	PHO90_name	PHO90_r_value
2388	YAL032C	PRP45	0.02273125623177307	YDL090C	RAM1	0.0168407669128364	YBR215W	HPC2	0.024406840012753082	YDR441C	APT2	0.01724616991491336	YOR006C	TSR3	0.018356545644477536	YNL246W	VPS75	0.05380896008575329	YJL079C	PRY1	0.04582308836655082	YLL063C	AYT1	0.03271812417732336	YOR099W	KTR1	0.015494062613329276	YJL116C	NCA3	0.06932204422184975	YBR010W	HHT1	0.026296483284142063	YPL010W	RET3	0.033902914752954254
2389	YHR046C	INM1	0.022683856814199193	YPR007C	REC8	0.016680314649053785	YMR003W	AIM34	0.02423937884742129	YLR077W	FMP25	0.017148535740142527	YGL090W	LIF1	0.01800856140574107	YMR063W	RIM9	0.05361530929781036	YER001W	MNN1	0.045758733815532665	YLR052W	IES3	0.032665959647995596	YKR071C	DRE2	0.015350533372740529	YKL034W	TUL1	0.0691796945254442	YGL117W	YGL117W	0.0261601941235281	YKL096W	CWP1	0.033850775257065
2390	YOR107W	RGS2	0.022531310480528123	YNL007C	SIS1	0.016598390309878697	YGL075C	MPS2	0.024224567957863128	YOR069W	VPS5	0.01702479499199796	YJL158C	CIS3	0.017968695815730757	YBR197C	YBR197C	0.053482917968096615	YCL017C	NFS1	0.04569725085847344	YPL207W	TYW1	0.03262074335914514	YDR126W	SWF1	0.01531127782610557	YDR061W	YDR061W	0.06911158172156293	YMR041C	ARA2	0.02613357639712596	YMR109W	MYO5	0.03381359135881206
2391	YCR037C	PHO87	0.02250320823032378	YDR258C	HSP78	0.016580315778262314	YGL060W	YBP2	0.024183753067327653	YLR343W	GAS2	0.016798370202814446	YJR098C	YJR098C	0.01785300652823864	YNL166C	BNI5	0.05317234847809047	YBL042C	FUI1	0.04568089665520997	YER056C-A	RPL34A	0.03255711025551749	YNL118C	DCP2	0.015284349739386145	YNR032W	PPG1	0.0690510223141617	YJL102W	MEF2	0.02608183853487342	YER057C	HMF1	0.03380944101025443
2392	YML053C	YML053C	0.022463308134418554	YLR164W	SHH4	0.01647581567933939	YGR168C	YGR168C	0.023993144029586928	YOL103W	ITR2	0.01677714869645094	YLR328W	NMA1	0.01784461557369246	YNR075W	COS10	0.05295406499832557	YIL128W	MET18	0.04555889182594359	YOR243C	PUS7	0.03235925503093286	YDR035W	ARO3	0.015221622132252604	YDR170C	SEC7	0.06904616627372934	YOR090C	PTC5	0.02603381401716579	YML119W	YML119W	0.03377715003390315
2393	YJL200C	ACO2	0.02237544082196727	YGL117W	YGL117W	0.016414010517320138	YCR105W	ADH7	0.023956425287687405	YDR437W	GPI19	0.016741505798579227	YBR208C	DUR1,2	0.017768118138310973	YBR184W	YBR184W	0.052815903462187	YNL075W	IMP4	0.0454968214587562	YOR079C	ATX2	0.03234965462030872	YGR179C	OKP1	0.01518806057799491	YGL084C	GUP1	0.06901019034270249	YDR499W	LCD1	0.025993250371255883	YOL030W	GAS5	0.033594483785360986
2394	YLR389C	STE23	0.022309743502681254	YNL142W	MEP2	0.016371540104089487	YMR006C	PLB2	0.023874277282352016	YLR370C	ARC18	0.01669632503891509	YBR227C	MCX1	0.017649722731034264	YMR204C	INP1	0.05280167920562275	YCR071C	IMG2	0.04543977089848846	YGL173C	XRN1	0.032342121173027504	YER111C	SWI4	0.015131263488380349	YBL076C	ILS1	0.0690075211196569	YOR249C	APC5	0.025971459580081777	YIL060W	YIL060W	0.03356233166550752
2395	YCL051W	LRE1	0.022265463067217668	YDR490C	PKH1	0.016353048082022478	YNL268W	LYP1	0.02380202192872092	YOR096W	RPS7A	0.016606955661177203	YDR323C	PEP7	0.017441117019358493	YHR048W	YHK8	0.052717952914598416	YCR090C	YCR090C	0.04534198036476169	YDR242W	AMD2	0.03221658072773492	YPR068C	HOS1	0.01507595015172414	YPL050C	MNN9	0.068833527905146	YNL277W	MET2	0.025935088495792263	YPL133C	RDS2	0.03347140536094208
2396	YOR065W	CYT1	0.02197581805250611	YDR373W	FRQ1	0.016351377917536283	YKL020C	SPT23	0.02361338585776159	YLR421C	RPN13	0.016598259611299217	YLR435W	TSR2	0.017286857276466235	YAL060W	BDH1	0.052565645204581575	YPR184W	GDB1	0.04530512513412169	YBR073W	RDH54	0.03200874627572384	YPR085C	ASA1	0.014979400944206413	YGL162W	SUT1	0.06862811796101415	YFR034C	PHO4	0.0258989385374943	YPL184C	MRN1	0.03344422064426914
2397	YLR136C	TIS11	0.021757507352814322	YDR390C	UBA2	0.016321420584048833	YPL013C	MRPS16	0.02358227570829117	YMR272C	SCS7	0.016520790139738315	YOR356W	CIR2	0.017282744739132633	YDR044W	HEM13	0.05247299971691223	YMR208W	ERG12	0.04518637116418415	YPR196W	YPR196W	0.03199444076797372	YGR044C	RME1	0.014889092154216388	YMR299C	DYN3	0.06860277828636832	YJL157C	FAR1	0.025642462814274854	YOR302W	YOR302W	0.033340321493659994
2398	YBL007C	SLA1	0.02174164472762111	YOL148C	SPT20	0.01627006816973841	YLR408C	BLS1	0.023555965813519056	YJL106W	IME2	0.016498093961730003	YGL120C	PRP43	0.017147291152421452	YOR063W	RPL3	0.05235826137591094	YDL129W	YDL129W	0.04510723543393863	YDR051C	DET1	0.03194526658436104	YDR470C	UGO1	0.014871884779492316	YNL286W	CUS2	0.0685694755466787	YOR293W	RPS10A	0.02544312454637607	YDR397C	NCB2	0.03329963910316269
2399	YHR075C	PPE1	0.021542746549568104	YBL002W	HTB2	0.01598237823022356	YDR004W	RAD57	0.023494822574206504	YMR313C	TGL3	0.0163824662680095	YKL150W	MCR1	0.016895809412003943	YLR166C	SEC10	0.05232031947540055	YGR249W	MGA1	0.04494214148474637	YPR015C	YPR015C	0.031943641092986676	YHR111W	UBA4	0.014858571156912732	YER039C	HVG1	0.06855070218884647	YHR158C	KEL1	0.025375440847164248	YDR123C	INO2	0.033180430197695204
2400	YBR201W	DER1	0.02144516256541165	YML028W	TSA1	0.01597276406429255	YNL320W	YNL320W	0.023386443396919185	YLL018C	DPS1	0.016278271215744114	YER182W	FMP10	0.01682266354762595	YOL025W	LAG2	0.05204685762329209	YDR322W	MRPL35	0.044931947449237154	YNL051W	COG5	0.03173767840340552	YJL065C	DLS1	0.014832995653238083	YDR211W	GCD6	0.06854605250996565	YGL010W	MPO1	0.02534255128735126	YDR461W	MFA1	0.03311286257896191
2401	YOR344C	TYE7	0.021434945628574974	YEL039C	CYC7	0.01579533602236317	YKR089C	TGL4	0.023261605510359006	YER052C	HOM3	0.016233988081014283	YOR386W	PHR1	0.01679009402582724	YDL189W	RBS1	0.05204152364949518	YGL157W	ARI1	0.04490085051204166	YCL063W	VAC17	0.03173274817066489	YGR048W	UFD1	0.014783708058558236	YIL029C	YIL029C	0.06843118168391564	YNL209W	SSB2	0.02531999228406035	YJL127C	SPT10	0.033093431977247116
2402	YPR016C	TIF6	0.021394778791331504	YKL204W	EAP1	0.01574166815266019	YKR102W	FLO10	0.023213530598694847	YER057C	HMF1	0.016233773162018936	YER001W	MNN1	0.01672808670823882	YMR090W	YMR090W	0.0517422087813302	YHR184W	SSP1	0.04467647393792846	YOL031C	SIL1	0.03171349841008268	YOR016C	ERP4	0.014771393675118795	YLR323C	CWC24	0.06839946453734524	YHR100C	GEP4	0.02530271495013687	YCL048W	SPS22	0.0329158895340303
2403	YHR048W	YHK8	0.021369537498775015	YLR286C	CTS1	0.015575938058735812	YLR283W	YLR283W	0.02317206820686099	YBL057C	PTH2	0.016197056450550473	YKR039W	GAP1	0.016701958810244315	YDL183C	YDL183C	0.05172582008876363	YIL161W	YIL161W	0.04462359626454617	YOR359W	VTS1	0.03170342165926586	YNL181W	PBR1	0.014683405739822753	YJR132W	NMD5	0.06830667462292356	YGR033C	TIM21	0.025168928475706814	YOR110W	TFC7	0.03265343157262353
2404	YBR059C	AKL1	0.021166079971835245	YMR116C	ASC1	0.015557860738204202	YKL215C	OXP1	0.02274888668602706	YKL075C	YKL075C	0.016047271984809687	YBR103W	SIF2	0.016547755182022568	YJL116C	NCA3	0.05123452043925504	YNR064C	YNR064C	0.04445427781555347	YOR172W	YRM1	0.031679934610407634	YGL028C	SCW11	0.014606654652210966	YDR110W	FOB1	0.06825009555515127	YBL025W	RRN10	0.02516582037702199	YKL057C	NUP120	0.032601387846448004
2405	YOL068C	HST1	0.021155613412263328	YDR300C	PRO1	0.01552221731022328	YBL046W	PSY4	0.022742802511820818	YOR176W	HEM15	0.01602680355951713	YMR268C	PRP24	0.01650989921316695	YBR043C	QDR3	0.05123332891547156	YDL085W	NDE2	0.044350817396495254	YDR286C	YDR286C	0.031661671110146096	YMR201C	RAD14	0.014519019513424354	YDL006W	PTC1	0.06804908378238798	YOL025W	LAG2	0.025137165358097444	YJR060W	CBF1	0.03259577080596803
2406	YHL040C	ARN1	0.02112562287313505	YER092W	IES5	0.0154020839105578	YJR100C	AIM25	0.02264341234856317	YCL059C	KRR1	0.01597751872522515	YKL103C	APE1	0.016350707522462073	YOR111W	YOR111W	0.05106386850882736	YIR026C	YVH1	0.04427197738637672	YNR075W	COS10	0.03164372149388851	YGR136W	LSB1	0.014505856369643412	YLR424W	SPP382	0.06797695151254801	YER090W	TRP2	0.02512432112615232	YJR022W	LSM8	0.03256224207339328
2407	YOL015W	IRC10	0.021100723727336367	YDR252W	BTT1	0.01539922239866877	YBR165W	UBS1	0.022624659100922036	YJL053W	PEP8	0.015930822136119707	YOL064C	MET22	0.016122618812395927	YBL078C	ATG8	0.05048537455744433	YLR090W	XDJ1	0.04393792782483986	YDR120C	TRM1	0.03160474326091932	YPR031W	NTO1	0.014505164033063749	YLR398C	SKI2	0.06794954966739314	YER015W	FAA2	0.025116007970077806	YOL063C	CRT10	0.03252516844676445
2408	YKR102W	FLO10	0.02109882652903249	YOL142W	RRP40	0.015359353098802469	YLR043C	TRX1	0.02259226552074957	YML076C	WAR1	0.015928596233444666	YBR038W	CHS2	0.01603056543759237	YDR412W	RRP17	0.05025137982812751	YLR460C	YLR460C	0.043936883894348314	YJR067C	YAE1	0.03159487073655534	YML083C	YML083C	0.014469018246015763	YPR173C	VPS4	0.06787125689166251	YMR059W	SEN15	0.025076994278061402	YNL231C	PDR16	0.03248401757472156
2409	YER028C	MIG3	0.021090521187082743	YER052C	HOM3	0.015280888274061353	YML035C	AMD1	0.022564675825072184	YLL005C	SPO75	0.015905090273288323	YNL087W	TCB2	0.015960625812046606	YER140W	EMP65	0.050186445363560726	YLR180W	SAM1	0.043828911963400476	YHR155W	LAM1	0.031552990777508186	YOL072W	THP1	0.014456936604465594	YOR081C	TGL5	0.06784232428548946	YLR373C	VID22	0.02503150039936768	YDL159W	STE7	0.0323247298019662
2410	YPL101W	ELP4	0.020924187195384563	YPL134C	ODC1	0.015249104611767409	YLR207W	HRD3	0.022550454473754915	YBL104C	SEA4	0.01590212441628256	YLR273C	PIG1	0.015683607692561764	YCL025C	AGP1	0.05007174786870279	YKR009C	FOX2	0.043768182783965194	YDR022C	ATG31	0.03152009435674203	YBR257W	POP4	0.014405508160914075	YGR094W	VAS1	0.06771437587370355	YGL056C	SDS23	0.024945442309244874	YLR238W	FAR10	0.032132125835180686
2411	YGR260W	TNA1	0.02079553188785836	YDR237W	MRPL7	0.015088316566927076	YLR427W	MAG2	0.02241705009808645	YIL072W	HOP1	0.01589311047117681	YML088W	UFO1	0.01564917169766581	YMR272C	SCS7	0.04979660088888569	YHR105W	YPT35	0.04374585154971931	YJR002W	MPP10	0.03134533247589014	YDR003W-A	YDR003W-A	0.01430180100956158	YOL110W	SHR5	0.06731251986332702	YDR238C	SEC26	0.024819646346194088	YLL032C	YLL032C	0.032036954131168395
2412	YNR044W	AGA1	0.02077919187922271	YPL252C	YAH1	0.015080345514767599	YNL012W	SPO1	0.022399539422485203	YNL312W	RFA2	0.015878806889667297	YDR480W	DIG2	0.015499002318788202	YEL006W	YEA6	0.04977885282240384	YPR127W	YPR127W	0.04372243742037873	YML034W	SRC1	0.031146731776853915	YML082W	YML082W	0.014271348482074984	YER060W	FCY21	0.06724187357164159	YJR078W	BNA2	0.024793538773057226	YPL274W	SAM3	0.03184538793554748
2413	YGR007W	ECT1	0.0206697207604135	YGR098C	ESP1	0.0150014363535098	YER080W	AIM9	0.022394940388058657	YDR111C	ALT2	0.015857510249980163	YHR061C	GIC1	0.015394859962117688	YOR190W	SPR1	0.049739477634038035	YDR123C	INO2	0.04367865682268551	YKL006W	RPL14A	0.03111860109858434	YDR388W	RVS167	0.014251601087232854	YPL209C	IPL1	0.06710602560723548	YNR002C	ATO2	0.02478934030851939	YLL061W	MMP1	0.03175417422508563
2414	YOR278W	HEM4	0.02066415211997106	YJL088W	ARG3	0.014988019659832461	YEL018W	EAF5	0.02236023040870358	YIL159W	BNR1	0.015818226883481976	YGL078C	DBP3	0.015348054347241387	YER095W	RAD51	0.04957004692885332	YLR293C	GSP1	0.043677638851741855	YPR182W	SMX3	0.03105892487158329	YGL225W	VRG4	0.014229046988153485	YBR044C	TCM62	0.06672375486305006	YDR348C	PAL1	0.024691746959040774	YLL024C	SSA2	0.03172264656082607
2415	YER065C	ICL1	0.020610340346871685	YOL113W	SKM1	0.014934210725597027	YPL259C	APM1	0.022354116289552854	YGR209C	TRX2	0.015805539231069594	YDL105W	NSE4	0.015336985613003203	YGL013C	PDR1	0.049331732778376804	YMR175W	SIP18	0.04363639246659073	YPL088W	YPL088W	0.031012195671129228	YOR194C	TOA1	0.014226154388860456	YHR124W	NDT80	0.0667006698092583	YHR073W	OSH3	0.024638061931654142	YLR015W	BRE2	0.03167521025011854
2416	YDL143W	CCT4	0.020520851207883318	YJR101W	RSM26	0.014851145066136988	YAL053W	FLC2	0.0223379076785419	YIR015W	RPR2	0.015793110623920626	YIR027C	DAL1	0.015194719624568661	YNL290W	RFC3	0.04922739538679193	YBL038W	MRPL16	0.04311074541070331	YLR292C	SEC72	0.030873177394535895	YFR053C	HXK1	0.014175719973895728	YBR101C	FES1	0.066638938153712	YBR284W	YBR284W	0.02459944342284158	YNL317W	PFS2	0.03159306639488436
2417	YHR094C	HXT1	0.020408490406047773	YOR070C	GYP1	0.014807691537000288	YCR023C	YCR023C	0.022287550319642115	YPR032W	SRO7	0.015629013942803742	YDR118W	APC4	0.01503980423793592	YJL110C	GZF3	0.048809919841789194	YPL066W	RGL1	0.04299491631811315	YMR266W	RSN1	0.0308686463237972	YKL104C	GFA1	0.014143259838645037	YPR165W	RHO1	0.0660328908467639	YCL028W	RNQ1	0.024553357727399316	YGL263W	COS12	0.031549856337357345
2418	YOL053W	AIM39	0.020358251552959165	YML008C	ERG6	0.014654178627463653	YOR373W	NUD1	0.022165949719461335	YCL014W	BUD3	0.015577049932132997	YOR108W	LEU9	0.014901432999586886	YDL178W	DLD2	0.04872960586243709	YPR040W	TIP41	0.04254077346852134	YML077W	BET5	0.0306539546999722	YGR120C	COG2	0.014024114071429358	YLR329W	REC102	0.06571325486553257	YLR092W	SUL2	0.02436989968878183	YPR174C	YPR174C	0.031455293169980164
2419	YCL032W	STE50	0.020330154411349607	YLR450W	HMG2	0.014641291203252802	YPL046C	ELC1	0.02215071663667078	YNL164C	IBD2	0.015561138216503404	YLR289W	GUF1	0.014785634980205376	YML126C	ERG13	0.04867878091227846	YGR286C	BIO2	0.04244099620254735	YER140W	EMP65	0.030647482005464896	YDR124W	YDR124W	0.01401521471956463	YNL052W	COX5A	0.06558575977094691	YGL227W	VID30	0.02426680219605357	YML076C	WAR1	0.031445380693687505
2420	YKR005C	YKR005C	0.020326182699402742	YPR021C	AGC1	0.014634900140313701	YFL049W	SWP82	0.02210859342033348	YDR028C	REG1	0.015482698638424911	YOR074C	CDC21	0.014525864106510002	YDR366C	YDR366C	0.04853854706153672	YOR076C	SKI7	0.04231997254997158	YKL134C	1-Oct	0.030628105602913777	YBR271W	EFM2	0.013862136956802697	YOR380W	RDR1	0.06550722777747411	YJL218W	YJL218W	0.024210359625274184	YDR384C	ATO3	0.03114204970487626
2421	YOL052C	SPE2	0.020279067919242905	YOR109W	INP53	0.014340507773795244	YML113W	DAT1	0.02205003292599834	YDR174W	HMO1	0.015302759105051168	YOL073C	DSC2	0.014225117820061485	YGR110W	CLD1	0.04853520845542272	YHR045W	YHR045W	0.042194717261323206	YGL179C	TOS3	0.030592328893846298	YJL052W	TDH1	0.013753110214706989	YIL068C	SEC6	0.06549618639688073	YGR283C	YGR283C	0.02418537161108888	YBR167C	POP7	0.031021234150421167
2422	YOR370C	MRS6	0.020273214519460098	YNL156C	NSG2	0.014326796991102614	YLR016C	PML1	0.02203593950188443	YLR090W	XDJ1	0.015170249785071872	YML031W	NDC1	0.01410252844115602	YCL063W	VAC17	0.04849573765631445	YOR365C	YOR365C	0.04216825861011644	YOR211C	MGM1	0.030589140601401832	YBL021C	HAP3	0.01373906364529482	YLR153C	ACS2	0.06545609907795956	YNL042W	BOP3	0.02418411135192061	YDR238C	SEC26	0.030759996754498715
2423	YBR175W	SWD3	0.020245411861971884	YML019W	OST6	0.014276860856823843	YGL005C	COG7	0.021916033193013457	YKR083C	DAD2	0.015105494307406191	YNL189W	SRP1	0.014001317240543357	YFL053W	DAK2	0.04836638644048968	YPL227C	ALG5	0.04186662718920113	YDR192C	NUP42	0.03056413713984719	YER103W	SSA4	0.01365611324654375	YDR042C	YDR042C	0.0652779796765606	YPR191W	QCR2	0.02418256374436654	YOR179C	SYC1	0.030713851854187752
2424	YKR101W	SIR1	0.020231955711687614	YJL103C	GSM1	0.014250371808809392	YGL036W	YGL036W	0.021806951056706478	YGR020C	VMA7	0.015089116529243407	YEL072W	RMD6	0.01368168335954665	YKL033W	TTI1	0.048302047650371764	YPR030W	CSR2	0.0415954958098502	YCR037C	PHO87	0.030554609648306266	YML016C	PPZ1	0.013632916625278005	YKL185W	ASH1	0.06515063354139203	YLR021W	IRC25	0.024171611927233733	YPR196W	YPR196W	0.0304385287916338
2425	YGL190C	CDC55	0.020138469564604716	YOL122C	SMF1	0.014191081649680849	YIL119C	RPI1	0.02165003788614506	YMR154C	RIM13	0.015069557365429623	YER011W	TIR1	0.01367068005003735	YDR375C	BCS1	0.048249200184612984	YFR045W	YFR045W	0.04158966321045565	YIL098C	FMC1	0.03019464372964927	YPL231W	FAS2	0.013527306555426282	YNL277W	MET2	0.0649749466180657	YNL032W	SIW14	0.024112445902071757	YIL165C	YIL165C	0.030395462459535127
2426	YDL231C	BRE4	0.020103218813734905	YPL048W	CAM1	0.014060099735251508	YLL063C	AYT1	0.021364269316113006	YHR216W	IMD2	0.0150278707644539	YDL043C	PRP11	0.01365131167977627	YDL123W	SNA4	0.04813723087253126	YMR110C	HFD1	0.041481377252208934	YMR158W	MRPS8	0.030166993042671814	YGR274C	TAF1	0.013525985511477967	YHR030C	SLT2	0.06491678553955557	YKL088W	CAB3	0.024103263647985755	YBR250W	SPO23	0.030370666816144896
2427	YER152C	YER152C	0.019880852533448876	YKL096W	CWP1	0.014035214869581954	YBR070C	ALG14	0.020997375071250594	YDR123C	INO2	0.014988560861496334	YDR516C	EMI2	0.013572634019898312	YIL074C	SER33	0.04792831360575466	YDR009W	GAL3	0.041448757034432154	YLR333C	RPS25B	0.030139800172899717	YDR057W	YOS9	0.0134962629254478	YLR439W	MRPL4	0.06488032346225041	YDR028C	REG1	0.0240895121705026	YCR086W	CSM1	0.030162756946709404
2428	YOR324C	FRT1	0.019741140360072837	YIL140W	AXL2	0.013953604182957944	YLR168C	UPS2	0.0209414800994898	YER080W	AIM9	0.014879239517933084	YOL066C	RIB2	0.013561246372562976	YOR301W	RAX1	0.0478824697660083	YGL180W	ATG1	0.04128608067516369	YHL018W	YHL018W	0.030033717781322286	YOR179C	SYC1	0.01349219843203992	YPL056C	LCL1	0.0646583515284907	YPL246C	RBD2	0.024038023780026795	YIL023C	YKE4	0.030114356299692224
2429	YNL312W	RFA2	0.01943932163097859	YDL181W	INH1	0.013888310460990492	YNL193W	YNL193W	0.02089990886762368	YGL147C	RPL9A	0.014843901332691185	YLR163C	MAS1	0.013484403180615197	YDR266C	HEL2	0.04777858579986906	YOR161C	PNS1	0.040826896545418816	YLR291C	GCD7	0.03000224882276306	YPL096W	PNG1	0.0134186886121199	YBL005W	PDR3	0.0645778340356576	YGR070W	ROM1	0.02394835874701728	YML083C	YML083C	0.030109404709242567
2430	YDR536W	STL1	0.0192480018057672	YDR011W	SNQ2	0.013828079694294601	YGR284C	ERV29	0.020720766524344517	YJR014W	TMA22	0.014810284895718374	YEL059C-A	SOM1	0.013449100476958176	YOL011W	PLB3	0.04741732059770307	YJL106W	IME2	0.04071080325431112	YML017W	PSP2	0.029924244204052562	YLR228C	ECM22	0.013317188323902733	YGR092W	DBF2	0.06457692240952771	YGR147C	NAT2	0.023865744006633115	YDR183W	PLP1	0.029972777206778562
2431	YNR036C	MRPS12	0.01918748358695764	YJL164C	TPK1	0.013817728024820466	YDL015C	TSC13	0.020589476071107372	YPL129W	TAF14	0.014779837033495512	YLR049C	YLR049C	0.013431544904728723	YGR066C	YGR066C	0.04713121795828383	YOL082W	ATG19	0.0406037104199899	YIL169C	CSS1	0.02973637459333124	YEL016C	NPP2	0.013262128768451587	YPL006W	NCR1	0.0645426293550906	YMR169C	ALD3	0.023826979247792264	YKL159C	RCN1	0.029887269672704296
2432	YIL120W	QDR1	0.0191687232067087	YKL098W	MTC2	0.013701875759641026	YKR093W	PTR2	0.020568595300773745	YOL095C	HMI1	0.01476552809014602	YDR251W	PAM1	0.013421089823953198	YPL093W	NOG1	0.04687618946627229	YGL224C	SDT1	0.04040032025917855	YMR010W	ANY1	0.029646004549240473	YHR022C	YHR022C	0.013253493760221917	YML062C	MFT1	0.06452066395244765	YGL055W	OLE1	0.02377860601220891	YJL110C	GZF3	0.02981610531423853
2433	YML019W	OST6	0.01910984334759161	YJR155W	AAD10	0.013692905683194928	YEL001C	IRC22	0.020431190828624744	YBR003W	COQ1	0.014650040745359158	YIL073C	SPO22	0.013409770687616637	YBL016W	FUS3	0.046690133089305766	YGL249W	ZIP2	0.04035738906682	YJL205C	NCE101	0.029588856414757704	YLR321C	SFH1	0.0131735227188783	YJL105W	SET4	0.063996666832605	YDR027C	VPS54	0.023776483445418745	YIR011C	STS1	0.02961989500600571
2434	YGL130W	CEG1	0.01908289005173991	YGR288W	MAL13	0.013549073649076466	YDR117C	TMA64	0.020359443916022946	YBL072C	RPS8A	0.01458639528306391	YHR199C	AIM46	0.013299979179912227	YGL175C	SAE2	0.046594984610582306	YOR080W	DIA2	0.040351273463822224	YEL062W	NPR2	0.029566205863971212	YBR208C	DUR1,2	0.013098785699230014	YJL012C	VTC4	0.0638791463528997	YBR158W	AMN1	0.023759501070961267	YNL289W	PCL1	0.029606131294592476
2435	YIL145C	PAN6	0.0190277728908903	YPR061C	JID1	0.013490528674055435	YPL041C	MRX11	0.020196422396827892	YCR088W	ABP1	0.014369398902092444	YPL166W	ATG29	0.01329733311158988	YNR032W	PPG1	0.04652050514032707	YER043C	SAH1	0.040309593498985524	YDR200C	VPS64	0.029547737206583304	YPL048W	CAM1	0.013092544290688037	YMR289W	ABZ2	0.06387676740509105	YHR028C	DAP2	0.02373892079278557	YKR068C	BET3	0.029250563086620062
2436	YGL106W	MLC1	0.019005155225880845	YMR095C	SNO1	0.013460617297551014	YNR020C	ATP23	0.019930801516940603	YHR153C	SPO16	0.014305430016958038	YIL017C	VID28	0.013291906858209435	YHR084W	STE12	0.04621390726068662	YPL169C	MEX67	0.04010783884183873	YKR051W	YKR051W	0.029480082623269163	YJR052W	RAD7	0.013066046160776189	YDL148C	NOP14	0.06361749405879562	YML067C	ERV41	0.023645906406790655	YDR539W	FDC1	0.028983125513381794
2437	YPL231W	FAS2	0.018985529919885044	YOR384W	FRE5	0.013388496361651014	YLR163C	MAS1	0.01981571483237323	YPL010W	RET3	0.01430435134172813	YMR100W	MUB1	0.01328906837540869	YDR287W	INM2	0.04614409296279311	YML035C	AMD1	0.04006977422313586	YBR281C	DUG2	0.029435911634119336	YIL021W	RPB3	0.013024905519784549	YMR161W	HLJ1	0.06353559032206467	YFL021W	GAT1	0.02359585830736396	YHR166C	CDC23	0.028884521109389435
2438	YJR095W	SFC1	0.0189162817931487	YNL138W	SRV2	0.013368394231181148	YDL113C	ATG20	0.019701810634130092	YGR131W	FHN1	0.014287637985414601	YPR161C	SGV1	0.013135506585616791	YGR247W	CPD1	0.04602050454469883	YLR450W	HMG2	0.03992752642794925	YAL046C	BOL3	0.029363111120889667	YOL088C	MPD2	0.013015668806758796	YBR053C	YBR053C	0.0634564304468632	YGL057C	GEP7	0.023583650291719178	YBR076W	ECM8	0.02872188898290536
2439	YKL220C	FRE2	0.01872608546345817	YNL046W	YNL046W	0.013325841557798777	YIL132C	CSM2	0.019290523658251228	YOR355W	GDS1	0.014240435205049974	YHL019C	APM2	0.013036358940288463	YDL046W	NPC2	0.04600504149848841	YFL017C	GNA1	0.03985205275217289	YBL013W	FMT1	0.0293377459282461	YDL179W	PCL9	0.012792584931312233	YDR243C	PRP28	0.06343105250223555	YGL120C	PRP43	0.02355883605117751	YMR095C	SNO1	0.028674560761240937
2440	YFL041W	FET5	0.018694403328116567	YHR041C	SRB2	0.01332044012513717	YOR007C	SGT2	0.018940290616948283	YJR118C	ILM1	0.014204180508300902	YOR049C	RSB1	0.012957775912864244	YKL139W	CTK1	0.04596499077997228	YKL042W	SPC42	0.039823896677986914	YOR156C	NFI1	0.02929182277612668	YMR223W	UBP8	0.012782045525358622	YPL253C	VIK1	0.06311800396411742	YIR006C	PAN1	0.02348594727507334	YMR125W	STO1	0.02863782722229875
2441	YDL149W	ATG9	0.018400674561269606	YBR006W	UGA2	0.01314823333114894	YDR392W	SPT3	0.018880153565358854	YMR216C	SKY1	0.014193477602859949	YCR101C	YCR101C	0.012786877610009214	YMR240C	CUS1	0.04583315489081158	YOR320C	GNT1	0.039732839757540654	YCR088W	ABP1	0.029228416076940385	YDL045C	FAD1	0.012762553648686044	YDR497C	ITR1	0.0631050592757191	YNL325C	FIG4	0.023479541947614712	YER044C-A	MEI4	0.02860369574618849
2442	YDR003W-A	YDR003W-A	0.018391679748116205	YER042W	MXR1	0.013061200139000152	YOL047C	LDS2	0.01881517698633896	YKR008W	RSC4	0.014142952954106688	YJL149W	DAS1	0.012724637500948719	YCR007C	YCR007C	0.045486340332779325	YOL026C	MIM1	0.03970711129109418	YMR180C	CTL1	0.029034694649793757	YDL053C	PBP4	0.012682783538903128	YPL115C	BEM3	0.06281706759648335	YMR319C	FET4	0.023455491886622507	YMR121C	RPL15B	0.028329236089112128
2443	YKR070W	YKR070W	0.01827832293209671	YER024W	YAT2	0.01298545801840753	YCR060W	TAH1	0.01856134364246649	YKL022C	CDC16	0.013969538457452834	YDR377W	ATP17	0.012647901298293698	YDR036C	EHD3	0.04510665445141728	YNR060W	FRE4	0.03967800440940494	YOR032C	HMS1	0.0290229731742492	YDR540C	IRC4	0.01266026123448168	YDR107C	TMN2	0.06253020138738703	YJL073W	JEM1	0.02343182131885051	YPR164W	MMS1	0.028317504057541465
